no.	filename	paramDef	type	printf	infoaddr	type2	varname	name	namej	namee	info	infoj	infoe
1	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	u32	%d	0x000020B8	EQUIP_GEN_PARAM_BOOL32	isUnique:1	 30e6 30cb 30fc 30af 9b54 77f3 304b			 30e6 30cb 30fc 30af 9b54 77f3 304b		
2	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	dummy8	%d	0x000020C8	dummy8	pad_0[4]	 30d1 30c7 30a3 30f3 30b0			 30d1 30c7 30a3 30f3 30b0		
3	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	u32	%d	0x000020D4	u32	gemNameIdOffset	 9b54 77f3 540d 0049 0044 30aa 30d5 30bb 30c3 30c8			 9b54 77f3 540d 0049 0044 30aa 30d5 30bb 30c3 30c8		
4	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	u32	%d	0x000020EA	EQUIP_GEN_PARAM_BOOL32	disableSlotRateModify:1	 30b9 30ed 30c3 30c8 51fa 73fe 7387 88dc 6b63 7121 52b9 5316			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 51fa 73fe 7387 88dc 6b63 3092 7121 52b9 5316 3059 308b 304b 0028 0031 003a 3059 308b 002c 0020 0030 003a 3057 306a 3044 0029		
5	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x0000212C	f32	slotTypeRateA	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff21 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff21 51fa 73fe 7387 0028 002d 0031 003a 9664 5916 0029		
6	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x00002152	f32	slotTypeRateB	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff22 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff22 51fa 73fe 7387		
7	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x0000216A	f32	slotTypeRateC	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff23 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff23 51fa 73fe 7387		
8	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x00002182	f32	slotTypeRateD	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff24 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff24 51fa 73fe 7387		
9	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x0000219A	f32	slotTypeRateE	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff25 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff25 51fa 73fe 7387		
10	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	f32	%.2f	0x000021B2	f32	slotTypeRateF	 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff26 51fa 73fe 7387			 30b9 30ed 30c3 30c8 30bf 30a4 30d7 ff26 51fa 73fe 7387		
11	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	s8	%d	0x000021CA	s8	gemRankDoping	 9b54 77f3 30e9 30f3 30af 30c9 30fc 30d4 30f3 30b0			 9b54 77f3 30e9 30f3 30af 30c9 30fc 30d4 30f3 30b0 0028 002d 0031 0030 0030 003a 6700 4f4e 002c 0020 0031 0030 0030 003a 6700 9ad8 0029		
12	/home/synt/misc/data/dlc/paramdef/GemGenParam.paramdef	GEM_GEN_PARAM_ST	dummy8	%d	0x00002202	dummy8	pad_1[3]	 30d1 30c7 30a3 30f3 30b0			 30d1 30c7 30a3 30f3 30b0		
