no.	filename	paramDef	type	printf	infoaddr	type2	varname	name	namej	namee	info	infoj	infoe
1	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006EB8	u8	faceGeoData00	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0030			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0030		
2	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006ED4	u8	faceGeoData01	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0031			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0031		
3	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006EF0	u8	faceGeoData02	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0032			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0032		
4	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F0C	u8	faceGeoData03	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0033			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0033		
5	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F28	u8	faceGeoData04	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0034			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0034		
6	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F44	u8	faceGeoData05	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0035			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0035		
7	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F60	u8	faceGeoData06	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0036			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0036		
8	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F7C	u8	faceGeoData07	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0037			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0037		
9	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006F98	u8	faceGeoData08	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0038			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0038		
10	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006FB4	u8	faceGeoData09	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0039			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0030 0039		
11	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006FD0	u8	faceGeoData10	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0030			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0030		
12	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00006FEC	u8	faceGeoData11	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0031			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0031		
13	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00007008	u8	faceGeoData12	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0032			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0032		
14	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00007024	u8	faceGeoData13	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0033			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0033		
15	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x00007040	u8	faceGeoData14	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0034			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0034		
16	paramdef/paramdef/64bit/FaceGenParam.paramdef	FACE_GEN_PARAM_ST	u8	%d	0x0000705C	u8	faceGeoData15	 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0035			 9854 4f5c 6210 30b8 30aa 30e1 30c8 30ea 30c7 30fc 30bf 0031 0035		
